b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Sat, Nov 3, 1990",/boxscores/199011030SAC.html,Portland Trail Blazers,95,Sacramento Kings,93,Box Score,OT,"17,014",
"Sat, Nov 3, 1990",/boxscores/199011030SAS.html,Los Angeles Lakers,99,San Antonio Spurs,110,Box Score,,"15,908",
"Sat, Nov 3, 1990",/boxscores/199011030SEA.html,Houston Rockets,106,Seattle SuperSonics,118,Box Score,,"13,922",
"Sat, Nov 3, 1990",/boxscores/199011030WSB.html,Chicago Bulls,102,Washington Bullets,103,Box Score,,"18,756",
"Sun, Nov 4, 1990",/boxscores/199011040LAC.html,Golden State Warriors,107,Los Angeles Clippers,109,Box Score,,"11,173",
"Tue, Nov 6, 1990",/boxscores/199011060CHH.html,New Jersey Nets,105,Charlotte Hornets,113,Box Score,,"23,901",
"Tue, Nov 6, 1990",/boxscores/199011060CHI.html,Boston Celtics,110,Chicago Bulls,108,Box Score,,"18,676",
"Tue, Nov 6, 1990",/boxscores/199011060GSW.html,Los Angeles Clippers,109,Golden State Warriors,130,Box Score,,"15,025",
"Tue, Nov 6, 1990",/boxscores/199011060HOU.html,Denver Nuggets,135,Houston Rockets,145,Box Score,,"14,002",
"Tue, Nov 6, 1990",/boxscores/199011060IND.html,Minnesota Timberwolves,96,Indiana Pacers,98,Box Score,,"8,437",
"Tue, Nov 6, 1990",/boxscores/199011060LAL.html,Portland Trail Blazers,125,Los Angeles Lakers,123,Box Score,OT,"16,361",
"Tue, Nov 6, 1990",/boxscores/199011060MIA.html,Milwaukee Bucks,106,Miami Heat,94,Box Score,,"15,008",
"Tue, Nov 6, 1990",/boxscores/199011060NYK.html,Dallas Mavericks,96,New York Knicks,91,Box Score,,"14,056",
"Tue, Nov 6, 1990",/boxscores/199011060ORL.html,Cleveland Cavaliers,102,Orlando Magic,95,Box Score,,"15,077",
"Tue, Nov 6, 1990",/boxscores/199011060SAC.html,Atlanta Hawks,102,Sacramento Kings,85,Box Score,,"17,014",
"Tue, Nov 6, 1990",/boxscores/199011060SEA.html,Detroit Pistons,92,Seattle SuperSonics,100,Box Score,,"13,078",
"Wed, Nov 7, 1990",/boxscores/199011070CLE.html,Charlotte Hornets,89,Cleveland Cavaliers,100,Box Score,,"16,154",
"Wed, Nov 7, 1990",/boxscores/199011070LAC.html,Detroit Pistons,110,Los Angeles Clippers,83,Box Score,,"14,652",
"Wed, Nov 7, 1990",/boxscores/199011070MIN.html,Chicago Bulls,96,Minnesota Timberwolves,91,Box Score,,"19,006",
"Wed, Nov 7, 1990",/boxscores/199011070PHI.html,Dallas Mavericks,104,Philadelphia 76ers,101,Box Score,,"10,525",
"Wed, Nov 7, 1990",/boxscores/199011070PHO.html,Golden State Warriors,119,Phoenix Suns,126,Box Score,,"14,487",
"Wed, Nov 7, 1990",/boxscores/199011070SAS.html,Denver Nuggets,153,San Antonio Spurs,161,Box Score,,"15,908",
"Thu, Nov 8, 1990",/boxscores/199011080HOU.html,Orlando Magic,99,Houston Rockets,103,Box Score,,"12,358",
"Thu, Nov 8, 1990",/boxscores/199011080MIL.html,Philadelphia 76ers,111,Milwaukee Bucks,141,Box Score,,"12,476",
"Thu, Nov 8, 1990",/boxscores/199011080NJN.html,Miami Heat,103,New Jersey Nets,114,Box Score,,"12,138",
"Thu, Nov 8, 1990",/boxscores/199011080NYK.html,Washington Bullets,103,New York Knicks,114,Box Score,,"11,877",
"Thu, Nov 8, 1990",/boxscores/199011080UTA.html,San Antonio Spurs,94,Utah Jazz,103,Box Score,,"12,616",
"Fri, Nov 9, 1990",/boxscores/199011090BOS.html,Chicago Bulls,120,Boston Celtics,100,Box Score,,"14,890",
"Fri, Nov 9, 1990",/boxscores/199011090DAL.html,Orlando Magic,99,Dallas Mavericks,111,Box Score,,"16,760",
"Fri, Nov 9, 1990",/boxscores/199011090DEN.html,Seattle SuperSonics,135,Denver Nuggets,129,Box Score,,"10,571",
"Fri, Nov 9, 1990",/boxscores/199011090GSW.html,Atlanta Hawks,128,Golden State Warriors,143,Box Score,,"15,025",
"Fri, Nov 9, 1990",/boxscores/199011090IND.html,Cleveland Cavaliers,107,Indiana Pacers,122,Box Score,,"10,825",
"Fri, Nov 9, 1990",/boxscores/199011090LAL.html,Sacramento Kings,86,Los Angeles Lakers,100,Box Score,,"15,618",
"Fri, Nov 9, 1990",/boxscores/199011090MIN.html,Charlotte Hornets,77,Minnesota Timberwolves,106,Box Score,,"19,006",
"Fri, Nov 9, 1990",/boxscores/199011090POR.html,Detroit Pistons,101,Portland Trail Blazers,113,Box Score,,"12,884",
"Fri, Nov 9, 1990",/boxscores/199011090WSB.html,Milwaukee Bucks,108,Washington Bullets,100,Box Score,,"8,829",
"Sat, Nov 10, 1990",/boxscores/199011100CHI.html,Charlotte Hornets,86,Chicago Bulls,105,Box Score,,"18,676",
"Sat, Nov 10, 1990",/boxscores/199011100CLE.html,Philadelphia 76ers,88,Cleveland Cavaliers,104,Box Score,,"17,662",
"Sat, Nov 10, 1990",/boxscores/199011100LAC.html,Atlanta Hawks,112,Los Angeles Clippers,94,Box Score,,"13,228",
"Sat, Nov 10, 1990",/boxscores/199011100MIA.html,Indiana Pacers,105,Miami Heat,120,Box Score,,"15,008",
"Sat, Nov 10, 1990",/boxscores/199011100NJN.html,Boston Celtics,105,New Jersey Nets,91,Box Score,,"16,101",
"Sat, Nov 10, 1990",/boxscores/199011100PHO.html,Denver Nuggets,143,Phoenix Suns,173,Box Score,,"14,487",
"Sat, Nov 10, 1990",/boxscores/199011100SAC.html,New York Knicks,93,Sacramento Kings,88,Box Score,,"17,014",
"Sat, Nov 10, 1990",/boxscores/199011100SAS.html,Houston Rockets,110,San Antonio Spurs,111,Box Score,,"15,908",
"Sat, Nov 10, 1990",/boxscores/199011100SEA.html,Golden State Warriors,117,Seattle SuperSonics,100,Box Score,,"13,130","at Tacoma, WA"
"Sun, Nov 11, 1990",/boxscores/199011110HOU.html,Utah Jazz,90,Houston Rockets,110,Box Score,,"13,041",
"Sun, Nov 11, 1990",/boxscores/199011110LAL.html,New York Knicks,109,Los Angeles Lakers,103,Box Score,,"17,342",
"Sun, Nov 11, 1990",/boxscores/199011110MIN.html,Orlando Magic,81,Minnesota Timberwolves,108,Box Score,,"19,006",
"Sun, Nov 11, 1990",/boxscores/199011110POR.html,Los Angeles Clippers,107,Portland Trail Blazers,138,Box Score,,"12,884",
"Mon, Nov 12, 1990",/boxscores/199011120NJN.html,Washington Bullets,97,New Jersey Nets,92,Box Score,,"6,103",
"Tue, Nov 13, 1990",/boxscores/199011130ATL.html,Cleveland Cavaliers,121,Atlanta Hawks,104,Box Score,,"10,645",
"Tue, Nov 13, 1990",/boxscores/199011130CHH.html,Washington Bullets,105,Charlotte Hornets,120,Box Score,,"23,901",
"Tue, Nov 13, 1990",/boxscores/199011130DET.html,Miami Heat,93,Detroit Pistons,118,Box Score,,"21,454",
"Tue, Nov 13, 1990",/boxscores/199011130GSW.html,San Antonio Spurs,124,Golden State Warriors,128,Box Score,,"15,025",
"Tue, Nov 13, 1990",/boxscores/199011130HOU.html,Minnesota Timberwolves,88,Houston Rockets,90,Box Score,,"13,234",
"Tue, Nov 13, 1990",/boxscores/199011130IND.html,Philadelphia 76ers,108,Indiana Pacers,100,Box Score,,"10,257",
"Tue, Nov 13, 1990",/boxscores/199011130LAL.html,Phoenix Suns,112,Los Angeles Lakers,111,Box Score,,"16,512",
"Tue, Nov 13, 1990",/boxscores/199011130MIL.html,Boston Celtics,91,Milwaukee Bucks,119,Box Score,,"15,321",
"Tue, Nov 13, 1990",/boxscores/199011130ORL.html,Dallas Mavericks,103,Orlando Magic,109,Box Score,,"14,588",
"Tue, Nov 13, 1990",/boxscores/199011130POR.html,Denver Nuggets,129,Portland Trail Blazers,155,Box Score,,"12,884",
"Tue, Nov 13, 1990",/boxscores/199011130SEA.html,New York Knicks,116,Seattle SuperSonics,110,Box Score,OT,"12,352",
"Tue, Nov 13, 1990",/boxscores/199011130UTA.html,Chicago Bulls,84,Utah Jazz,82,Box Score,,"12,616",
"Wed, Nov 14, 1990",/boxscores/199011140BOS.html,Charlotte Hornets,126,Boston Celtics,135,Box Score,,"14,890",
"Wed, Nov 14, 1990",/boxscores/199011140CLE.html,Indiana Pacers,95,Cleveland Cavaliers,113,Box Score,,"11,799",
"Wed, Nov 14, 1990",/boxscores/199011140LAC.html,Phoenix Suns,102,Los Angeles Clippers,108,Box Score,,"11,812",
"Wed, Nov 14, 1990",/boxscores/199011140MIA.html,Dallas Mavericks,93,Miami Heat,105,Box Score,,"15,008",
"Wed, Nov 14, 1990",/boxscores/199011140NJN.html,Milwaukee Bucks,95,New Jersey Nets,112,Box Score,,"6,424",
"Wed, Nov 14, 1990",/boxscores/199011140PHI.html,Atlanta Hawks,104,Philadelphia 76ers,112,Box Score,,"13,613",
"Thu, Nov 15, 1990",/boxscores/199011150DEN.html,Minnesota Timberwolves,108,Denver Nuggets,121,Box Score,,"6,663",
"Thu, Nov 15, 1990",/boxscores/199011150GSW.html,Chicago Bulls,93,Golden State Warriors,103,Box Score,,"15,025",
"Thu, Nov 15, 1990",/boxscores/199011150HOU.html,Los Angeles Lakers,108,Houston Rockets,103,Box Score,OT,"16,511",
"Thu, Nov 15, 1990",/boxscores/199011150ORL.html,Utah Jazz,99,Orlando Magic,102,Box Score,OT,"15,077",
"Thu, Nov 15, 1990",/boxscores/199011150POR.html,New York Knicks,125,Portland Trail Blazers,141,Box Score,,"12,884",
"Thu, Nov 15, 1990",/boxscores/199011150SAC.html,San Antonio Spurs,122,Sacramento Kings,93,Box Score,,"17,014",
"Fri, Nov 16, 1990",/boxscores/199011160ATL.html,Charlotte Hornets,119,Atlanta Hawks,109,Box Score,,"11,042",
"Fri, Nov 16, 1990",/boxscores/199011160BOS.html,Utah Jazz,89,Boston Celtics,114,Box Score,,"14,890",
"Fri, Nov 16, 1990",/boxscores/199011160CLE.html,Milwaukee Bucks,94,Cleveland Cavaliers,99,Box Score,,"14,430",
"Fri, Nov 16, 1990",/boxscores/199011160DAL.html,Los Angeles Lakers,86,Dallas Mavericks,99,Box Score,,"17,007",
"Fri, Nov 16, 1990",/boxscores/199011160IND.html,Miami Heat,80,Indiana Pacers,106,Box Score,,"10,010",
"Fri, Nov 16, 1990",/boxscores/199011160NJN.html,Detroit Pistons,105,New Jersey Nets,96,Box Score,,"14,424",
"Fri, Nov 16, 1990",/boxscores/199011160PHI.html,Washington Bullets,102,Philadelphia 76ers,115,Box Score,OT,"14,890",
"Fri, Nov 16, 1990",/boxscores/199011160PHO.html,Los Angeles Clippers,110,Phoenix Suns,121,Box Score,OT,"14,487",
"Sat, Nov 17, 1990",/boxscores/199011170CHH.html,Cleveland Cavaliers,100,Charlotte Hornets,112,Box Score,,"23,901",
"Sat, Nov 17, 1990",/boxscores/199011170DEN.html,Portland Trail Blazers,143,Denver Nuggets,112,Box Score,,"12,356",
"Sat, Nov 17, 1990",/boxscores/199011170DET.html,Atlanta Hawks,83,Detroit Pistons,91,Box Score,,"21,454",
"Sat, Nov 17, 1990",/boxscores/199011170GSW.html,Sacramento Kings,111,Golden State Warriors,112,Box Score,,"15,025",
"Sat, Nov 17, 1990",/boxscores/199011170HOU.html,Miami Heat,100,Houston Rockets,117,Box Score,,"14,563",
"Sat, Nov 17, 1990",/boxscores/199011170MIL.html,New Jersey Nets,99,Milwaukee Bucks,111,Box Score,,"14,276",
"Sat, Nov 17, 1990",/boxscores/199011170NYK.html,Philadelphia 76ers,79,New York Knicks,106,Box Score,,"19,081",
"Sat, Nov 17, 1990",/boxscores/199011170ORL.html,Indiana Pacers,89,Orlando Magic,96,Box Score,,"15,077",
"Sat, Nov 17, 1990",/boxscores/199011170SAS.html,Phoenix Suns,114,San Antonio Spurs,128,Box Score,,"15,908",
"Sat, Nov 17, 1990",/boxscores/199011170SEA.html,Chicago Bulls,116,Seattle SuperSonics,95,Box Score,,"14,692",
"Sat, Nov 17, 1990",/boxscores/199011170WSB.html,Boston Celtics,102,Washington Bullets,90,Box Score,,"18,756",
"Sun, Nov 18, 1990",/boxscores/199011180LAC.html,Seattle SuperSonics,65,Los Angeles Clippers,78,Box Score,,"10,980",
"Sun, Nov 18, 1990",/boxscores/199011180LAL.html,Golden State Warriors,93,Los Angeles Lakers,115,Box Score,,"15,644",
"Sun, Nov 18, 1990",/boxscores/199011180MIN.html,Utah Jazz,103,Minnesota Timberwolves,94,Box Score,,"19,006",
"Sun, Nov 18, 1990",/boxscores/199011180POR.html,Chicago Bulls,112,Portland Trail Blazers,125,Box Score,,"12,884",
"Mon, Nov 19, 1990",/boxscores/199011190DEN.html,Los Angeles Lakers,122,Denver Nuggets,105,Box Score,,"11,549",
"Mon, Nov 19, 1990",/boxscores/199011190MIL.html,Utah Jazz,104,Milwaukee Bucks,114,Box Score,,"13,568",
"Mon, Nov 19, 1990",/boxscores/199011190PHI.html,Charlotte Hornets,101,Philadelphia 76ers,109,Box Score,,"9,728",
"Tue, Nov 20, 1990",/boxscores/199011200CHH.html,Atlanta Hawks,121,Charlotte Hornets,128,Box Score,,"23,901",
"Tue, Nov 20, 1990",/boxscores/199011200DAL.html,Minnesota Timberwolves,92,Dallas Mavericks,91,Box Score,OT,"15,975",
"Tue, Nov 20, 1990",/boxscores/199011200GSW.html,Orlando Magic,120,Golden State Warriors,123,Box Score,,"15,025",
"Tue, Nov 20, 1990",/boxscores/199011200MIA.html,Detroit Pistons,106,Miami Heat,90,Box Score,,"15,009",
"Tue, Nov 20, 1990",/boxscores/199011200NYK.html,Houston Rockets,115,New York Knicks,88,Box Score,,"15,957",
"Tue, Nov 20, 1990",/boxscores/199011200SEA.html,New Jersey Nets,88,Seattle SuperSonics,105,Box Score,,"10,466",
"Tue, Nov 20, 1990",/boxscores/199011200WSB.html,Sacramento Kings,87,Washington Bullets,82,Box Score,,"6,105",
"Wed, Nov 21, 1990",/boxscores/199011210BOS.html,Houston Rockets,95,Boston Celtics,108,Box Score,,"14,890",
"Wed, Nov 21, 1990",/boxscores/199011210CLE.html,Miami Heat,109,Cleveland Cavaliers,123,Box Score,,"13,884",
"Wed, Nov 21, 1990",/boxscores/199011210IND.html,Detroit Pistons,108,Indiana Pacers,100,Box Score,OT,"12,330",
"Wed, Nov 21, 1990",/boxscores/199011210LAC.html,New Jersey Nets,90,Los Angeles Clippers,99,Box Score,,"10,335",
"Wed, Nov 21, 1990",/boxscores/199011210LAL.html,Denver Nuggets,121,Los Angeles Lakers,141,Box Score,,"15,941",
"Wed, Nov 21, 1990",/boxscores/199011210MIL.html,Atlanta Hawks,93,Milwaukee Bucks,105,Box Score,,"15,279",
"Wed, Nov 21, 1990",/boxscores/199011210PHI.html,Sacramento Kings,99,Philadelphia 76ers,101,Box Score,,"15,627",
"Wed, Nov 21, 1990",/boxscores/199011210PHO.html,Chicago Bulls,107,Phoenix Suns,109,Box Score,,"14,487",
"Wed, Nov 21, 1990",/boxscores/199011210SAS.html,Minnesota Timberwolves,100,San Antonio Spurs,114,Box Score,,"15,908",
"Wed, Nov 21, 1990",/boxscores/199011210UTA.html,Orlando Magic,91,Utah Jazz,106,Box Score,,"12,616",
"Fri, Nov 23, 1990",/boxscores/199011230BOS.html,Sacramento Kings,105,Boston Celtics,115,Box Score,,"14,890",
"Fri, Nov 23, 1990",/boxscores/199011230CHH.html,Miami Heat,116,Charlotte Hornets,100,Box Score,,"23,901",
"Fri, Nov 23, 1990",/boxscores/199011230DAL.html,San Antonio Spurs,107,Dallas Mavericks,104,Box Score,,"17,007",
"Fri, Nov 23, 1990",/boxscores/199011230DET.html,Washington Bullets,88,Detroit Pistons,97,Box Score,,"21,454",
"Fri, Nov 23, 1990",/boxscores/199011230IND.html,Houston Rockets,111,Indiana Pacers,112,Box Score,,"11,323",
"Fri, Nov 23, 1990",/boxscores/199011230LAC.html,Chicago Bulls,105,Los Angeles Clippers,97,Box Score,,"15,357",
"Fri, Nov 23, 1990",/boxscores/199011230PHI.html,Cleveland Cavaliers,105,Philadelphia 76ers,111,Box Score,,"16,642",
"Fri, Nov 23, 1990",/boxscores/199011230PHO.html,New Jersey Nets,116,Phoenix Suns,114,Box Score,,"14,487",
"Fri, Nov 23, 1990",/boxscores/199011230POR.html,Golden State Warriors,119,Portland Trail Blazers,143,Box Score,,"12,884",
"Fri, Nov 23, 1990",/boxscores/199011230UTA.html,Seattle SuperSonics,96,Utah Jazz,97,Box Score,,"12,616",
"Sat, Nov 24, 1990",/boxscores/199011240ATL.html,Philadelphia 76ers,124,Atlanta Hawks,121,Box Score,,"15,594",
"Sat, Nov 24, 1990",/boxscores/199011240CLE.html,Boston Celtics,113,Cleveland Cavaliers,102,Box Score,,"19,748",
"Sat, Nov 24, 1990",/boxscores/199011240DAL.html,Utah Jazz,85,Dallas Mavericks,74,Box Score,,"17,007",
"Sat, Nov 24, 1990",/boxscores/199011240DEN.html,Chicago Bulls,151,Denver Nuggets,145,Box Score,,"17,022",
"Sat, Nov 24, 1990",/boxscores/199011240GSW.html,New Jersey Nets,117,Golden State Warriors,113,Box Score,,"15,025",
"Sat, Nov 24, 1990",/boxscores/199011240LAL.html,Orlando Magic,89,Los Angeles Lakers,115,Box Score,,"16,254",
"Sat, Nov 24, 1990",/boxscores/199011240MIA.html,Charlotte Hornets,125,Miami Heat,112,Box Score,,"15,008",
"Sat, Nov 24, 1990",/boxscores/199011240NYK.html,Milwaukee Bucks,107,New York Knicks,97,Box Score,,"17,101",
"Sat, Nov 24, 1990",/boxscores/199011240WSB.html,Indiana Pacers,105,Washington Bullets,107,Box Score,OT,"7,983",
"Sun, Nov 25, 1990",/boxscores/199011250DET.html,Sacramento Kings,92,Detroit Pistons,105,Box Score,,"21,454",
"Sun, Nov 25, 1990",/boxscores/199011250LAC.html,Orlando Magic,91,Los Angeles Clippers,119,Box Score,,"10,691",
"Sun, Nov 25, 1990",/boxscores/199011250MIN.html,Houston Rockets,107,Minnesota Timberwolves,91,Box Score,,"19,118",
"Sun, Nov 25, 1990",/boxscores/199011250POR.html,San Antonio Spurs,103,Portland Trail Blazers,117,Box Score,,"12,884",
"Mon, Nov 26, 1990",/boxscores/199011260BOS.html,Miami Heat,101,Boston Celtics,118,Box Score,,"15,239","at Hartford, CT"
"Tue, Nov 27, 1990",/boxscores/199011270ATL.html,Detroit Pistons,120,Atlanta Hawks,97,Box Score,,"13,718",
"Tue, Nov 27, 1990",/boxscores/199011270DEN.html,Orlando Magic,113,Denver Nuggets,124,Box Score,,"6,184",
"Tue, Nov 27, 1990",/boxscores/199011270HOU.html,Los Angeles Clippers,102,Houston Rockets,107,Box Score,,"13,099",
"Tue, Nov 27, 1990",/boxscores/199011270MIL.html,Indiana Pacers,98,Milwaukee Bucks,112,Box Score,,"13,492",
"Tue, Nov 27, 1990",/boxscores/199011270NJN.html,Philadelphia 76ers,92,New Jersey Nets,98,Box Score,,"11,121",
"Tue, Nov 27, 1990",/boxscores/199011270NYK.html,Cleveland Cavaliers,107,New York Knicks,102,Box Score,,"13,645",
"Tue, Nov 27, 1990",/boxscores/199011270POR.html,Phoenix Suns,123,Portland Trail Blazers,109,Box Score,,"12,884",
"Tue, Nov 27, 1990",/boxscores/199011270SAC.html,Minnesota Timberwolves,89,Sacramento Kings,80,Box Score,,"17,014",
"Tue, Nov 27, 1990",/boxscores/199011270SEA.html,San Antonio Spurs,124,Seattle SuperSonics,111,Box Score,,"13,293",
"Tue, Nov 27, 1990",/boxscores/199011270WSB.html,Golden State Warriors,113,Washington Bullets,115,Box Score,,"6,966",
"Wed, Nov 28, 1990",/boxscores/199011280CHH.html,Milwaukee Bucks,111,Charlotte Hornets,118,Box Score,OT,"23,901",
"Wed, Nov 28, 1990",/boxscores/199011280CHI.html,Washington Bullets,94,Chicago Bulls,118,Box Score,,"18,165",
"Wed, Nov 28, 1990",/boxscores/199011280CLE.html,Golden State Warriors,110,Cleveland Cavaliers,108,Box Score,,"12,158",
"Wed, Nov 28, 1990",/boxscores/199011280DAL.html,Los Angeles Clippers,88,Dallas Mavericks,107,Box Score,,"15,790",
"Wed, Nov 28, 1990",/boxscores/199011280DET.html,New York Knicks,83,Detroit Pistons,90,Box Score,,"21,454",
"Wed, Nov 28, 1990",/boxscores/199011280LAL.html,San Antonio Spurs,80,Los Angeles Lakers,97,Box Score,,"17,210",
"Wed, Nov 28, 1990",/boxscores/199011280MIA.html,New Jersey Nets,79,Miami Heat,97,Box Score,,"15,008",
"Wed, Nov 28, 1990",/boxscores/199011280PHI.html,Indiana Pacers,106,Philadelphia 76ers,116,Box Score,,"9,441",
"Wed, Nov 28, 1990",/boxscores/199011280UTA.html,Houston Rockets,92,Utah Jazz,103,Box Score,,"12,616",
"Thu, Nov 29, 1990",/boxscores/199011290DEN.html,Sacramento Kings,128,Denver Nuggets,136,Box Score,,"6,379",
"Thu, Nov 29, 1990",/boxscores/199011290PHO.html,Seattle SuperSonics,110,Phoenix Suns,128,Box Score,,"14,487",
"Thu, Nov 29, 1990",/boxscores/199011290POR.html,Minnesota Timberwolves,92,Portland Trail Blazers,107,Box Score,,"12,884",
"Fri, Nov 30, 1990",/boxscores/199011300ATL.html,Cleveland Cavaliers,101,Atlanta Hawks,93,Box Score,,"11,996",
"Fri, Nov 30, 1990",/boxscores/199011300BOS.html,Washington Bullets,95,Boston Celtics,123,Box Score,,"14,890",
"Fri, Nov 30, 1990",/boxscores/199011300CHI.html,Indiana Pacers,95,Chicago Bulls,124,Box Score,,"18,346",
"Fri, Nov 30, 1990",/boxscores/199011300DET.html,Philadelphia 76ers,94,Detroit Pistons,96,Box Score,,"21,454",
"Fri, Nov 30, 1990",/boxscores/199011300MIL.html,New York Knicks,97,Milwaukee Bucks,103,Box Score,,"15,294",
"Fri, Nov 30, 1990",/boxscores/199011300ORL.html,Golden State Warriors,119,Orlando Magic,113,Box Score,,"15,077",
"Fri, Nov 30, 1990",/boxscores/199011300UTA.html,Minnesota Timberwolves,79,Utah Jazz,96,Box Score,,"12,616",
"Sat, Dec 1, 1990",/boxscores/199012010CLE.html,Chicago Bulls,120,Cleveland Cavaliers,85,Box Score,,"20,273",
"Sat, Dec 1, 1990",/boxscores/199012010DEN.html,Los Angeles Clippers,137,Denver Nuggets,121,Box Score,,"10,036",
"Sat, Dec 1, 1990",/boxscores/199012010HOU.html,Sacramento Kings,93,Houston Rockets,117,Box Score,,"13,528",
"Sat, Dec 1, 1990",/boxscores/199012010MIA.html,Golden State Warriors,137,Miami Heat,111,Box Score,,"15,008",
"Sat, Dec 1, 1990",/boxscores/199012010NJN.html,Orlando Magic,92,New Jersey Nets,111,Box Score,,"10,381",
"Sat, Dec 1, 1990",/boxscores/199012010NYK.html,Charlotte Hornets,96,New York Knicks,113,Box Score,,"16,589",
"Sat, Dec 1, 1990",/boxscores/199012010PHI.html,Boston Celtics,110,Philadelphia 76ers,116,Box Score,,"18,168",
"Sat, Dec 1, 1990",/boxscores/199012010PHO.html,Los Angeles Lakers,108,Phoenix Suns,98,Box Score,,"14,487",
"Sat, Dec 1, 1990",/boxscores/199012010SAS.html,Dallas Mavericks,97,San Antonio Spurs,109,Box Score,,"15,908",
"Sat, Dec 1, 1990",/boxscores/199012010SEA.html,Portland Trail Blazers,130,Seattle SuperSonics,124,Box Score,3OT,"14,674",
"Sat, Dec 1, 1990",/boxscores/199012010WSB.html,Detroit Pistons,83,Washington Bullets,94,Box Score,,"18,756",
"Sun, Dec 2, 1990",/boxscores/199012020IND.html,Milwaukee Bucks,103,Indiana Pacers,107,Box Score,,"8,717",
"Sun, Dec 2, 1990",/boxscores/199012020LAC.html,Minnesota Timberwolves,77,Los Angeles Clippers,102,Box Score,,"10,409",
"Sun, Dec 2, 1990",/boxscores/199012020POR.html,Utah Jazz,97,Portland Trail Blazers,101,Box Score,,"12,884",
"Mon, Dec 3, 1990",/boxscores/199012030BOS.html,Seattle SuperSonics,102,Boston Celtics,135,Box Score,,"14,890",
"Mon, Dec 3, 1990",/boxscores/199012030UTA.html,Washington Bullets,101,Utah Jazz,135,Box Score,,"12,616",
"Tue, Dec 4, 1990",/boxscores/199012040CHI.html,Phoenix Suns,127,Chicago Bulls,155,Box Score,,"18,094",
"Tue, Dec 4, 1990",/boxscores/199012040CLE.html,Denver Nuggets,117,Cleveland Cavaliers,121,Box Score,,"13,116",
"Tue, Dec 4, 1990",/boxscores/199012040HOU.html,Atlanta Hawks,113,Houston Rockets,110,Box Score,,"13,578",
"Tue, Dec 4, 1990",/boxscores/199012040LAL.html,Detroit Pistons,90,Los Angeles Lakers,114,Box Score,,"17,505",
"Tue, Dec 4, 1990",/boxscores/199012040MIA.html,Portland Trail Blazers,98,Miami Heat,95,Box Score,,"15,008",
"Tue, Dec 4, 1990",/boxscores/199012040MIN.html,Indiana Pacers,81,Minnesota Timberwolves,83,Box Score,,"19,118",
"Tue, Dec 4, 1990",/boxscores/199012040NJN.html,Seattle SuperSonics,102,New Jersey Nets,106,Box Score,,"7,029",
"Tue, Dec 4, 1990",/boxscores/199012040NYK.html,Orlando Magic,113,New York Knicks,102,Box Score,,"14,430",
"Tue, Dec 4, 1990",/boxscores/199012040PHI.html,Milwaukee Bucks,108,Philadelphia 76ers,109,Box Score,OT,"10,795",
"Tue, Dec 4, 1990",/boxscores/199012040SAC.html,Dallas Mavericks,83,Sacramento Kings,103,Box Score,,"17,014",
"Wed, Dec 5, 1990",/boxscores/199012050BOS.html,Denver Nuggets,140,Boston Celtics,148,Box Score,,"14,890",
"Wed, Dec 5, 1990",/boxscores/199012050GSW.html,Washington Bullets,104,Golden State Warriors,98,Box Score,,"15,025",
"Wed, Dec 5, 1990",/boxscores/199012050IND.html,Phoenix Suns,121,Indiana Pacers,126,Box Score,,"6,557",
"Wed, Dec 5, 1990",/boxscores/199012050LAC.html,Dallas Mavericks,89,Los Angeles Clippers,93,Box Score,,"10,636",
"Wed, Dec 5, 1990",/boxscores/199012050MIL.html,Cleveland Cavaliers,109,Milwaukee Bucks,113,Box Score,OT,"13,941",
"Wed, Dec 5, 1990",/boxscores/199012050ORL.html,Portland Trail Blazers,119,Orlando Magic,110,Box Score,,"15,077",
"Wed, Dec 5, 1990",/boxscores/199012050SAS.html,Atlanta Hawks,110,San Antonio Spurs,108,Box Score,,"15,908",
"Wed, Dec 5, 1990",/boxscores/199012050UTA.html,Detroit Pistons,85,Utah Jazz,106,Box Score,,"12,616",
"Thu, Dec 6, 1990",/boxscores/199012060HOU.html,Charlotte Hornets,110,Houston Rockets,116,Box Score,,"13,001",
"Thu, Dec 6, 1990",/boxscores/199012060MIA.html,Seattle SuperSonics,105,Miami Heat,103,Box Score,,"15,008",
"Thu, Dec 6, 1990",/boxscores/199012060MIN.html,Los Angeles Lakers,83,Minnesota Timberwolves,73,Box Score,,"19,006",
"Thu, Dec 6, 1990",/boxscores/199012060SAC.html,Washington Bullets,86,Sacramento Kings,104,Box Score,,"17,014",
"Fri, Dec 7, 1990",/boxscores/199012070ATL.html,Milwaukee Bucks,104,Atlanta Hawks,103,Box Score,,"9,586",
"Fri, Dec 7, 1990",/boxscores/199012070CHI.html,New York Knicks,98,Chicago Bulls,108,Box Score,,"18,676",
"Fri, Dec 7, 1990",/boxscores/199012070DAL.html,Boston Celtics,112,Dallas Mavericks,104,Box Score,,"17,007",
"Fri, Dec 7, 1990",/boxscores/199012070GSW.html,Detroit Pistons,110,Golden State Warriors,113,Box Score,,"15,025",
"Fri, Dec 7, 1990",/boxscores/199012070IND.html,Portland Trail Blazers,127,Indiana Pacers,105,Box Score,,"10,925",
